SessionUID,SessionDate,SessionType,Venue,SourceStatus,PitchUID,PitchNo,UTCDateTime,PitcherId,PitcherName,BatterId,BatterName,TaggedPitchType,AutoPitchType,PitchCall,RelSpeed,SpinRate,SpinAxis,HorzBreak,InducedVertBreak,RelHeight,RelSide,Extension,PlateLocHeight,PlateLocSide,VertApprAngle,HorzApprAngle,ExitSpeed,Angle,Direction,Distance,HangTime,HitSpinRate,ContactPositionX,ContactPositionY,ContactPositionZ,TaggedHitType,Drill,Grip,Intent,BallType,BallWeightOz,TrainingBlock,Tags
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P008,8,2026-09-12T16:05:15+00:00,TM-100628,"Herrera, Diego",,,ChangeUp,ChangeUp,BallCalled,72.3,2475,206.5,6.9,14.4,6.01,-2.03,6.33,3.65,-0.45,-7.23,-0.08,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P009,9,2026-09-12T16:06:00+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,StrikeCalled,74.0,2625,214.6,11.0,16.2,5.75,-1.62,6.01,1.95,0.42,-4.73,0.02,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P010,10,2026-09-12T16:06:45+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeCalled,82.0,2277,223.4,10.0,12.3,5.92,-1.85,5.79,1.42,1.22,-6.86,0.16,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P011,11,2026-09-12T16:07:30+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeCalled,81.5,2248,183.2,6.3,16.0,5.93,-1.73,6.30,2.51,1.65,-5.03,0.45,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P012,12,2026-09-12T16:08:15+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,FoulBall,82.9,2014,190.7,8.3,16.3,5.92,-2.04,5.97,1.44,-1.70,-5.33,-1.31,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P013,13,2026-09-12T16:09:00+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,BallCalled,74.9,2526,227.9,10.4,19.9,5.83,-1.73,6.47,2.87,-0.96,-5.75,0.76,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P014,14,2026-09-12T16:09:45+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeCalled,80.7,2242,198.3,5.7,13.6,5.79,-1.62,6.04,2.01,0.82,-6.40,0.47,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P015,15,2026-09-12T16:10:30+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,StrikeSwinging,73.6,2474,224.1,5.8,17.4,5.91,-1.85,6.30,2.91,1.56,-5.94,3.26,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P016,16,2026-09-12T16:11:15+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeCalled,83.4,2140,190.6,9.7,10.1,6.00,-1.49,6.21,2.69,1.10,-5.54,2.36,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P017,17,2026-09-12T16:12:00+00:00,TM-100628,"Herrera, Diego",,,ChangeUp,ChangeUp,BallCalled,73.1,2479,217.4,4.4,11.2,5.95,-2.03,5.94,2.07,0.16,-7.16,1.54,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P018,18,2026-09-12T16:12:45+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,BallCalled,74.8,2374,183.1,8.3,17.7,5.91,-1.93,6.18,2.07,-0.78,-5.90,-0.13,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P019,19,2026-09-12T16:13:30+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeSwinging,80.4,2256,193.1,8.0,18.8,5.90,-1.70,6.25,3.34,-0.50,-4.74,1.41,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P020,20,2026-09-12T16:14:15+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,FoulBall,83.3,2052,213.4,6.2,10.6,5.65,-1.78,6.24,2.07,0.53,-7.07,1.46,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P021,21,2026-09-12T16:15:00+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,FoulBall,72.9,2636,181.3,7.2,16.5,5.97,-1.82,6.30,4.18,-1.00,-7.27,-0.33,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P022,22,2026-09-12T16:15:45+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,BallCalled,82.3,2155,199.3,8.9,17.7,5.86,-1.68,6.00,3.22,-0.74,-5.93,3.35,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P023,23,2026-09-12T16:16:30+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,StrikeCalled,81.8,2079,205.7,8.8,9.4,5.90,-1.61,6.06,2.20,0.05,-6.03,-0.28,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P024,24,2026-09-12T16:17:15+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,BallCalled,81.2,2136,210.3,13.5,19.0,6.00,-1.87,5.69,2.93,2.17,-5.47,0.15,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P025,25,2026-09-12T16:18:00+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,BallCalled,73.5,2594,227.8,5.9,14.4,5.90,-2.03,5.70,3.00,-0.23,-5.47,1.20,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P026,26,2026-09-12T16:18:45+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,BallCalled,82.9,2173,223.7,1.1,11.1,5.91,-1.83,5.84,3.10,-0.05,-6.56,1.02,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P027,27,2026-09-12T16:19:30+00:00,TM-100628,"Herrera, Diego",,,Fastball,Fastball,BallCalled,82.1,2054,209.9,8.7,12.5,5.96,-1.60,6.40,2.68,-2.04,-6.07,3.43,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100628,2026-09-12,Bullpen,Main Facility,Verified,TM-SESSION-20260912-TM-100628-P028,28,2026-09-12T16:20:15+00:00,TM-100628,"Herrera, Diego",,,Slider,Slider,BallCalled,74.4,2333,219.7,11.7,20.6,5.73,-1.90,6.01,2.87,0.31,-5.88,1.53,,,,,,,,,,,Flat Ground,Spike,Max Effort,Baseball,5.125,Offseason Block 2,bullpen|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H001,1,2026-09-12T16:00:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.6,1918,207.6,3.9,9.3,5.43,0.16,4.96,2.31,-0.28,-5.58,0.26,81.2,12.2,-15.7,192.0,1.74,1471,-0.41,2.40,3.24,LineDrive,Machine BP,Standard,Submax,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H002,2,2026-09-12T16:00:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,74.3,1773,208.1,3.7,12.4,5.19,0.07,5.02,2.42,-0.05,-5.69,-0.74,80.6,40.9,2.0,220.7,3.56,2460,-0.02,2.81,3.56,FlyBall,Machine BP,Standard,Max Effort,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H003,3,2026-09-12T16:01:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.1,1875,204.8,6.3,8.0,5.11,-0.09,5.14,2.15,0.29,-5.30,1.22,81.7,9.4,34.6,156.7,3.39,3663,-0.03,1.90,2.79,GroundBall,Machine BP,Standard,Max Effort,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H004,4,2026-09-12T16:02:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,70.8,1907,202.3,4.2,7.9,5.31,0.13,4.97,3.18,-0.02,-5.64,-1.37,79.1,14.2,-18.5,209.7,3.90,2675,0.20,2.02,3.26,LineDrive,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H005,5,2026-09-12T16:02:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,73.8,1882,206.5,4.4,11.1,5.18,0.02,5.05,2.64,-0.14,-5.90,0.16,85.2,31.9,-21.2,237.0,2.71,2667,-0.52,2.34,2.86,FlyBall,Machine BP,Standard,Submax,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H006,6,2026-09-12T16:03:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,72.1,1670,196.2,6.1,7.2,5.13,0.04,5.02,2.37,-0.48,-4.82,-0.72,83.6,1.7,25.6,158.2,2.10,2174,-0.48,2.21,2.97,GroundBall,Machine BP,Standard,Submax,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H007,7,2026-09-12T16:04:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,72.6,1871,201.9,3.5,10.4,5.36,-0.02,5.21,2.17,-0.10,-4.87,0.07,83.4,18.4,23.5,260.8,2.70,2456,0.23,2.41,2.77,LineDrive,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H008,8,2026-09-12T16:04:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,73.1,1842,205.3,-0.1,9.7,5.25,-0.07,4.84,2.50,0.40,-5.66,-0.57,85.6,7.6,2.5,199.5,2.12,3157,-0.48,1.75,3.03,GroundBall,Machine BP,Standard,Max Effort,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H009,9,2026-09-12T16:05:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,70.7,1973,197.9,5.1,5.4,5.22,-0.14,5.13,2.37,-0.11,-5.40,0.24,89.9,9.2,-7.4,222.3,1.49,3007,-0.50,2.43,2.77,GroundBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H010,10,2026-09-12T16:06:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,74.1,1943,212.6,3.0,7.2,5.08,0.13,5.04,2.46,-0.11,-5.61,0.18,83.8,5.3,-1.9,159.0,4.00,2662,-0.64,2.46,3.26,GroundBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H011,11,2026-09-12T16:06:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.5,1936,206.6,3.5,8.3,5.13,0.09,5.15,2.60,-0.18,-5.23,-0.25,86.5,15.9,-0.3,206.2,4.77,2022,-0.07,2.55,2.74,LineDrive,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H012,12,2026-09-12T16:07:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,73.7,1868,214.7,1.2,12.9,5.19,-0.08,5.12,2.41,0.13,-5.75,0.04,86.3,-3.3,13.9,123.3,4.24,2692,-0.53,2.23,2.33,GroundBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H013,13,2026-09-12T16:08:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,73.1,1787,206.0,5.9,5.4,5.38,0.13,5.02,2.48,-0.39,-5.65,-0.27,78.4,5.6,3.2,140.9,4.62,2818,-0.15,2.78,2.89,GroundBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H014,14,2026-09-12T16:08:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.1,1843,194.6,1.6,9.5,5.15,-0.11,4.89,2.43,-0.84,-5.28,0.39,89.7,34.4,5.7,269.3,2.08,2833,0.60,2.77,2.52,FlyBall,Machine BP,Standard,Max Effort,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H015,15,2026-09-12T16:09:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.2,1802,190.6,4.2,19.0,5.14,0.08,4.88,2.43,-0.07,-5.16,-0.03,84.8,-6.7,-0.4,122.4,2.15,2118,0.03,2.29,3.01,GroundBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H016,16,2026-09-12T16:10:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.2,1830,192.0,6.2,9.6,5.21,-0.15,4.98,2.86,0.25,-5.54,-0.17,84.1,21.7,-6.7,221.4,4.08,3342,0.15,1.80,2.48,LineDrive,Machine BP,Standard,Max Effort,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H017,17,2026-09-12T16:10:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,72.4,1892,209.8,6.4,9.1,5.17,-0.02,4.97,3.00,0.28,-5.10,0.48,83.4,28.4,-2.3,282.4,2.07,2835,-0.63,1.75,2.59,FlyBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H018,18,2026-09-12T16:11:20+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,71.5,1817,204.7,5.5,6.9,5.07,-0.17,4.91,3.22,-0.46,-6.22,-0.55,84.1,34.3,-17.3,236.1,3.51,1872,0.58,1.85,3.20,FlyBall,Machine BP,Standard,Compete,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H019,19,2026-09-12T16:12:00+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,72.1,1778,194.2,1.6,12.5,5.21,-0.10,5.03,2.52,-0.39,-6.02,-1.02,85.5,17.7,-4.3,218.3,4.10,2779,0.21,2.48,2.38,LineDrive,Machine BP,Standard,Submax,Baseball,5.125,Offseason Block 2,cage|tracked
TM-SESSION-20260912-TM-100733,2026-09-12,Cage,Main Facility,Verified,TM-SESSION-20260912-TM-100733-H020,20,2026-09-12T16:12:40+00:00,,,TM-100733,"Mitchell, Owen",Fastball,Fastball,InPlay,72.3,1760,213.8,-1.4,8.6,5.24,-0.12,5.01,2.78,0.13,-5.95,0.41,80.0,2.4,7.9,136.4,2.56,2716,0.01,2.02,3.10,GroundBall,Machine BP,Standard,Submax,Baseball,5.125,Offseason Block 2,cage|tracked
